UserID,Data,Azione,Punti,Successo,GiornoChurnSimulato
U0942,2025-02-09,Task_Fallito,0,False,120
U0943,2025-02-09,Login,11,True,120
U0943,2025-02-09,Task_Fallito,0,False,120
U0946,2025-02-09,Login,8,True,120
U0946,2025-02-09,Task_Fallito,0,False,120
U0947,2025-02-09,Login,12,True,120
U0947,2025-02-09,Task_Fallito,0,False,120
U0948,2025-02-09,Login,7,True,47
U0948,2025-02-09,Task_Fallito,0,False,47
U0952,2025-02-09,Login,9,True,109
U0952,2025-02-09,Task_Fallito,0,False,109
U0958,2025-02-09,Login,6,True,120
U0958,2025-02-09,Task_Completato,117,True,120
U0959,2025-02-09,Login,12,True,120
U0959,2025-02-09,Task_Completato,85,True,120
U0961,2025-02-09,Login,6,True,85
U0961,2025-02-09,Task_Completato,79,True,85
U0964,2025-02-09,Login,9,True,120
U0964,2025-02-09,Task_Completato,128,True,120
U0965,2025-02-09,Login,10,True,120
U0965,2025-02-09,Task_Completato,74,True,120
U0966,2025-02-09,Login,13,True,120
U0966,2025-02-09,Task_Completato,54,True,120
U0968,2025-02-09,Login,8,True,120
U0968,2025-02-09,Task_Fallito,0,False,120
U0969,2025-02-09,Login,7,True,108
U0969,2025-02-09,Task_Completato,77,True,108
U0973,2025-02-09,Login,10,True,57
U0973,2025-02-09,Task_Completato,82,True,57
U0973,2025-02-09,Riscatto_Premio,-177,True,57
U0974,2025-02-09,Login,6,True,120
U0974,2025-02-09,Task_Completato,93,True,120
U0976,2025-02-09,Login,10,True,99
U0976,2025-02-09,Task_Completato,50,True,99
U0978,2025-02-09,Login,13,True,120
U0978,2025-02-09,Task_Fallito,0,False,120
U0980,2025-02-09,Login,5,True,69
U0980,2025-02-09,Task_Completato,62,True,69
U0981,2025-02-09,Login,14,True,120
U0981,2025-02-09,Task_Completato,90,True,120
U0983,2025-02-09,Login,11,True,84
U0983,2025-02-09,Task_Fallito,0,False,84
U0984,2025-02-09,Login,8,True,120
U0984,2025-02-09,Task_Completato,122,True,120
U0986,2025-02-09,Login,14,True,120
U0986,2025-02-09,Task_Fallito,0,False,120
U0987,2025-02-09,Login,6,True,118
U0987,2025-02-09,Task_Fallito,0,False,118
U0989,2025-02-09,Login,5,True,120
U0989,2025-02-09,Task_Completato,107,True,120
U0990,2025-02-09,Login,11,True,44
U0990,2025-02-09,Task_Fallito,0,False,44
U0991,2025-02-09,Login,11,True,120
U0991,2025-02-09,Task_Completato,78,True,120
U0992,2025-02-09,Login,9,True,90
U0992,2025-02-09,Task_Completato,98,True,90
U0993,2025-02-09,Login,14,True,120
U0993,2025-02-09,Task_Completato,115,True,120
U0994,2025-02-09,Login,14,True,87
U0994,2025-02-09,Task_Completato,69,True,87
U0998,2025-02-09,Login,11,True,120
U0998,2025-02-09,Task_Fallito,0,False,120
U0001,2025-02-10,Login,12,True,120
U0001,2025-02-10,Task_Completato,108,True,120
U0005,2025-02-10,Login,8,True,99
U0005,2025-02-10,Task_Completato,94,True,99
U0006,2025-02-10,Login,14,True,120
U0006,2025-02-10,Task_Completato,72,True,120
U0009,2025-02-10,Login,10,True,120
U0009,2025-02-10,Task_Completato,138,True,120
U0010,2025-02-10,Login,5,True,120
U0010,2025-02-10,Task_Fallito,0,False,120
U0011,2025-02-10,Login,7,True,120
U0011,2025-02-10,Task_Completato,115,True,120
U0012,2025-02-10,Login,7,True,45
U0012,2025-02-10,Task_Fallito,0,False,45
U0014,2025-02-10,Login,9,True,120
U0014,2025-02-10,Task_Completato,51,True,120
U0016,2025-02-10,Login,5,True,120
U0016,2025-02-10,Task_Fallito,0,False,120
U0017,2025-02-10,Login,8,True,120
U0017,2025-02-10,Task_Completato,83,True,120
U0018,2025-02-10,Login,11,True,120
U0018,2025-02-10,Task_Completato,61,True,120
U0019,2025-02-10,Login,7,True,91
U0019,2025-02-10,Task_Fallito,0,False,91
U0020,2025-02-10,Login,12,True,80
U0020,2025-02-10,Task_Fallito,0,False,80
U0022,2025-02-10,Login,11,True,120
U0022,2025-02-10,Task_Fallito,0,False,120
U0024,2025-02-10,Login,10,True,120
U0024,2025-02-10,Task_Fallito,0,False,120
U0027,2025-02-10,Login,8,True,103
U0027,2025-02-10,Task_Completato,146,True,103
U0030,2025-02-10,Login,8,True,115
U0030,2025-02-10,Task_Completato,113,True,115
U0032,2025-02-10,Login,5,True,120
U0032,2025-02-10,Task_Completato,72,True,120
U0033,2025-02-10,Login,10,True,120
U0033,2025-02-10,Task_Fallito,0,False,120
U0034,2025-02-10,Login,5,True,55
U0034,2025-02-10,Task_Fallito,0,False,55
U0035,2025-02-10,Login,8,True,47
U0035,2025-02-10,Task_Completato,81,True,47
U0037,2025-02-10,Login,7,True,120
U0037,2025-02-10,Task_Completato,124,True,120
U0039,2025-02-10,Login,14,True,120
U0039,2025-02-10,Task_Fallito,0,False,120
U0040,2025-02-10,Login,14,True,108
U0040,2025-02-10,Task_Fallito,0,False,108
U0041,2025-02-10,Login,5,True,120
U0041,2025-02-10,Task_Fallito,0,False,120
U0043,2025-02-10,Login,11,True,120
U0043,2025-02-10,Task_Completato,148,True,120
U0045,2025-02-10,Login,13,True,120
U0045,2025-02-10,Task_Completato,97,True,120
U0047,2025-02-10,Login,12,True,120
U0047,2025-02-10,Task_Completato,126,True,120
U0048,2025-02-10,Login,14,True,120
U0048,2025-02-10,Task_Fallito,0,False,120
U0049,2025-02-10,Login,7,True,86
U0049,2025-02-10,Task_Completato,106,True,86
U0050,2025-02-10,Login,12,True,120
U0050,2025-02-10,Task_Fallito,0,False,120
U0057,2025-02-10,Login,10,True,120
U0057,2025-02-10,Task_Completato,149,True,120
U0058,2025-02-10,Login,7,True,120
U0058,2025-02-10,Task_Completato,138,True,120
U0059,2025-02-10,Login,11,True,120
U0059,2025-02-10,Task_Fallito,0,False,120
U0061,2025-02-10,Login,14,True,120
U0061,2025-02-10,Task_Completato,100,True,120
U0062,2025-02-10,Login,5,True,120
U0062,2025-02-10,Task_Completato,100,True,120
U0063,2025-02-10,Login,10,True,58
U0063,2025-02-10,Task_Fallito,0,False,58
U0064,2025-02-10,Login,6,True,120
U0064,2025-02-10,Task_Completato,133,True,120
U0065,2025-02-10,Login,14,True,120
U0065,2025-02-10,Task_Completato,73,True,120
U0066,2025-02-10,Login,12,True,120
U0066,2025-02-10,Task_Fallito,0,False,120
U0067,2025-02-10,Login,10,True,120
U0067,2025-02-10,Task_Completato,130,True,120
U0069,2025-02-10,Login,5,True,120
U0069,2025-02-10,Task_Fallito,0,False,120
U0072,2025-02-10,Login,12,True,120
U0072,2025-02-10,Task_Completato,108,True,120
U0073,2025-02-10,Login,7,True,90
U0073,2025-02-10,Task_Completato,99,True,90
U0075,2025-02-10,Login,8,True,120
U0075,2025-02-10,Task_Completato,137,True,120
U0076,2025-02-10,Login,6,True,112
U0076,2025-02-10,Task_Fallito,0,False,112
U0077,2025-02-10,Login,14,True,114
U0077,2025-02-10,Task_Completato,115,True,114
U0078,2025-02-10,Login,10,True,120
U0078,2025-02-10,Task_Completato,96,True,120
U0079,2025-02-10,Login,12,True,120
U0079,2025-02-10,Task_Completato,145,True,120
U0080,2025-02-10,Login,9,True,120
U0080,2025-02-10,Task_Completato,72,True,120
U0085,2025-02-10,Login,9,True,120
U0085,2025-02-10,Task_Completato,111,True,120
U0086,2025-02-10,Login,5,True,120
U0086,2025-02-10,Task_Completato,105,True,120
U0087,2025-02-10,Login,8,True,114
U0087,2025-02-10,Task_Completato,120,True,114
U0088,2025-02-10,Login,14,True,120
U0088,2025-02-10,Task_Completato,109,True,120
U0090,2025-02-10,Login,5,True,120
U0090,2025-02-10,Task_Fallito,0,False,120
U0091,2025-02-10,Login,9,True,120
U0091,2025-02-10,Task_Completato,77,True,120
U0093,2025-02-10,Login,5,True,65
U0093,2025-02-10,Task_Completato,126,True,65
U0095,2025-02-10,Login,6,True,120
U0095,2025-02-10,Task_Completato,122,True,120
U0097,2025-02-10,Login,13,True,120
U0097,2025-02-10,Task_Completato,111,True,120
U0098,2025-02-10,Login,14,True,120
U0098,2025-02-10,Task_Completato,75,True,120
U0099,2025-02-10,Login,6,True,120
U0099,2025-02-10,Task_Fallito,0,False,120
U0100,2025-02-10,Login,6,True,120
U0100,2025-02-10,Task_Completato,83,True,120
U0101,2025-02-10,Login,13,True,120
U0101,2025-02-10,Task_Completato,90,True,120
U0103,2025-02-10,Login,12,True,120
U0103,2025-02-10,Task_Completato,143,True,120
U0104,2025-02-10,Login,6,True,120
U0104,2025-02-10,Task_Completato,82,True,120
U0104,2025-02-10,Riscatto_Premio,-284,True,120
U0106,2025-02-10,Login,6,True,120
U0106,2025-02-10,Task_Fallito,0,False,120
U0107,2025-02-10,Login,13,True,120
U0107,2025-02-10,Task_Completato,70,True,120
U0109,2025-02-10,Login,14,True,120
U0109,2025-02-10,Task_Completato,143,True,120
U0110,2025-02-10,Login,13,True,99
U0110,2025-02-10,Task_Completato,82,True,99
U0112,2025-02-10,Login,7,True,119
U0112,2025-02-10,Task_Completato,72,True,119
U0118,2025-02-10,Login,11,True,120
U0118,2025-02-10,Task_Fallito,0,False,120
U0123,2025-02-10,Login,6,True,120
U0123,2025-02-10,Task_Completato,51,True,120
U0124,2025-02-10,Login,14,True,120
U0124,2025-02-10,Task_Completato,116,True,120
U0125,2025-02-10,Login,12,True,120
U0125,2025-02-10,Task_Completato,127,True,120
U0128,2025-02-10,Login,6,True,49
U0128,2025-02-10,Task_Fallito,0,False,49
U0133,2025-02-10,Login,8,True,120
U0133,2025-02-10,Task_Fallito,0,False,120
U0134,2025-02-10,Login,10,True,120
U0134,2025-02-10,Task_Fallito,0,False,120
U0136,2025-02-10,Login,11,True,120
U0136,2025-02-10,Task_Completato,134,True,120
U0139,2025-02-10,Login,9,True,112
U0139,2025-02-10,Task_Completato,84,True,112
U0142,2025-02-10,Login,8,True,120
U0142,2025-02-10,Task_Completato,52,True,120
U0143,2025-02-10,Login,12,True,120
U0143,2025-02-10,Task_Completato,57,True,120
U0144,2025-02-10,Login,6,True,120
U0144,2025-02-10,Task_Completato,90,True,120
U0145,2025-02-10,Login,14,True,120
U0145,2025-02-10,Task_Completato,83,True,120
U0146,2025-02-10,Login,12,True,120
U0146,2025-02-10,Task_Completato,118,True,120
U0149,2025-02-10,Login,13,True,120
U0149,2025-02-10,Task_Completato,131,True,120
U0152,2025-02-10,Login,13,True,120
U0152,2025-02-10,Task_Completato,65,True,120
U0154,2025-02-10,Login,5,True,120
U0154,2025-02-10,Task_Completato,123,True,120
U0156,2025-02-10,Login,12,True,120
U0156,2025-02-10,Task_Completato,136,True,120
U0158,2025-02-10,Login,13,True,120
U0158,2025-02-10,Task_Completato,103,True,120
U0159,2025-02-10,Login,9,True,120
U0159,2025-02-10,Task_Completato,121,True,120
U0161,2025-02-10,Login,6,True,120
U0161,2025-02-10,Task_Fallito,0,False,120
U0163,2025-02-10,Login,11,True,120
U0163,2025-02-10,Task_Fallito,0,False,120
U0165,2025-02-10,Login,10,True,120
U0165,2025-02-10,Task_Fallito,0,False,120
U0167,2025-02-10,Login,5,True,120
U0167,2025-02-10,Task_Fallito,0,False,120
U0168,2025-02-10,Login,13,True,120
U0168,2025-02-10,Task_Fallito,0,False,120
U0172,2025-02-10,Login,5,True,120
U0172,2025-02-10,Task_Completato,91,True,120
U0174,2025-02-10,Login,9,True,120
U0174,2025-02-10,Task_Completato,115,True,120
U0175,2025-02-10,Login,9,True,120
U0175,2025-02-10,Task_Completato,97,True,120
U0178,2025-02-10,Login,9,True,89
U0178,2025-02-10,Task_Completato,111,True,89
U0179,2025-02-10,Login,13,True,92
U0179,2025-02-10,Task_Completato,141,True,92
U0180,2025-02-10,Login,12,True,120
U0180,2025-02-10,Task_Fallito,0,False,120
U0182,2025-02-10,Login,12,True,120
U0182,2025-02-10,Task_Completato,82,True,120
U0185,2025-02-10,Login,11,True,120
U0185,2025-02-10,Task_Fallito,0,False,120
U0188,2025-02-10,Login,10,True,120
U0188,2025-02-10,Task_Completato,145,True,120
U0189,2025-02-10,Login,14,True,63
U0189,2025-02-10,Task_Fallito,0,False,63
U0190,2025-02-10,Login,9,True,120
U0190,2025-02-10,Task_Fallito,0,False,120
U0191,2025-02-10,Login,5,True,120
U0191,2025-02-10,Task_Completato,140,True,120
U0194,2025-02-10,Login,10,True,115
U0194,2025-02-10,Task_Fallito,0,False,115
U0196,2025-02-10,Login,8,True,120
U0196,2025-02-10,Task_Completato,139,True,120
U0199,2025-02-10,Login,11,True,58
U0199,2025-02-10,Task_Fallito,0,False,58
U0201,2025-02-10,Login,6,True,120
U0201,2025-02-10,Task_Fallito,0,False,120
U0202,2025-02-10,Login,5,True,120
U0202,2025-02-10,Task_Completato,93,True,120
U0205,2025-02-10,Login,5,True,120
U0205,2025-02-10,Task_Completato,62,True,120
U0206,2025-02-10,Login,5,True,97
U0206,2025-02-10,Task_Fallito,0,False,97
U0207,2025-02-10,Login,11,True,120
U0207,2025-02-10,Task_Completato,89,True,120
U0209,2025-02-10,Login,12,True,120
U0209,2025-02-10,Task_Completato,121,True,120
U0210,2025-02-10,Login,11,True,120
U0210,2025-02-10,Task_Completato,130,True,120
U0217,2025-02-10,Login,12,True,120
U0217,2025-02-10,Task_Completato,134,True,120
U0218,2025-02-10,Login,11,True,120
U0218,2025-02-10,Task_Fallito,0,False,120
U0220,2025-02-10,Login,9,True,73
U0220,2025-02-10,Task_Completato,87,True,73
U0223,2025-02-10,Login,9,True,120
U0223,2025-02-10,Task_Completato,103,True,120
U0224,2025-02-10,Login,5,True,120
U0224,2025-02-10,Task_Completato,70,True,120
U0224,2025-02-10,Riscatto_Premio,-449,True,120
U0225,2025-02-10,Login,7,True,120
U0225,2025-02-10,Task_Fallito,0,False,120
U0225,2025-02-10,Riscatto_Premio,-248,True,120
U0226,2025-02-10,Login,13,True,120
U0226,2025-02-10,Task_Completato,69,True,120
U0228,2025-02-10,Login,5,True,120
U0228,2025-02-10,Task_Completato,89,True,120
U0230,2025-02-10,Login,9,True,120
U0230,2025-02-10,Task_Fallito,0,False,120
U0232,2025-02-10,Login,13,True,120
U0232,2025-02-10,Task_Fallito,0,False,120
U0233,2025-02-10,Login,11,True,120
U0233,2025-02-10,Task_Completato,88,True,120
U0235,2025-02-10,Login,6,True,120
U0235,2025-02-10,Task_Completato,106,True,120
U0236,2025-02-10,Login,14,True,66
U0236,2025-02-10,Task_Completato,56,True,66
U0237,2025-02-10,Login,8,True,120
U0237,2025-02-10,Task_Completato,61,True,120
U0239,2025-02-10,Login,8,True,46
U0239,2025-02-10,Task_Completato,148,True,46
U0240,2025-02-10,Login,8,True,120
U0240,2025-02-10,Task_Completato,50,True,120
U0244,2025-02-10,Login,7,True,120
U0244,2025-02-10,Task_Fallito,0,False,120
U0245,2025-02-10,Login,10,True,120
U0245,2025-02-10,Task_Fallito,0,False,120
U0246,2025-02-10,Login,9,True,52
U0246,2025-02-10,Task_Fallito,0,False,52
U0251,2025-02-10,Login,5,True,120
U0251,2025-02-10,Task_Fallito,0,False,120
U0252,2025-02-10,Login,9,True,120
U0252,2025-02-10,Task_Completato,133,True,120
U0254,2025-02-10,Login,7,True,120
U0254,2025-02-10,Task_Completato,78,True,120
U0255,2025-02-10,Login,14,True,120
U0255,2025-02-10,Task_Fallito,0,False,120
U0259,2025-02-10,Login,10,True,120
U0259,2025-02-10,Task_Fallito,0,False,120
U0260,2025-02-10,Login,8,True,120
U0260,2025-02-10,Task_Fallito,0,False,120
U0261,2025-02-10,Login,13,True,120
U0261,2025-02-10,Task_Completato,96,True,120
U0263,2025-02-10,Login,9,True,120
U0263,2025-02-10,Task_Completato,128,True,120
U0264,2025-02-10,Login,14,True,119
U0264,2025-02-10,Task_Completato,68,True,119
U0267,2025-02-10,Login,11,True,120
U0267,2025-02-10,Task_Completato,126,True,120
U0268,2025-02-10,Login,10,True,116
U0268,2025-02-10,Task_Completato,68,True,116
U0270,2025-02-10,Login,10,True,120
U0270,2025-02-10,Task_Completato,137,True,120
U0271,2025-02-10,Login,13,True,75
U0271,2025-02-10,Task_Fallito,0,False,75
U0273,2025-02-10,Login,12,True,45
U0273,2025-02-10,Task_Fallito,0,False,45
U0276,2025-02-10,Login,5,True,108
U0276,2025-02-10,Task_Fallito,0,False,108
U0277,2025-02-10,Login,5,True,120
U0277,2025-02-10,Task_Fallito,0,False,120
U0281,2025-02-10,Login,9,True,43
U0281,2025-02-10,Task_Completato,77,True,43
U0283,2025-02-10,Login,11,True,120
U0283,2025-02-10,Task_Fallito,0,False,120
U0284,2025-02-10,Login,8,True,120
U0284,2025-02-10,Task_Completato,116,True,120
U0285,2025-02-10,Login,8,True,113
U0285,2025-02-10,Task_Completato,112,True,113
U0286,2025-02-10,Login,9,True,120
U0286,2025-02-10,Task_Completato,133,True,120
U0288,2025-02-10,Login,8,True,120
U0288,2025-02-10,Task_Completato,96,True,120
U0289,2025-02-10,Login,6,True,120
U0289,2025-02-10,Task_Fallito,0,False,120
U0290,2025-02-10,Login,5,True,84
U0290,2025-02-10,Task_Completato,88,True,84
U0292,2025-02-10,Login,8,True,120
U0292,2025-02-10,Task_Completato,139,True,120
U0293,2025-02-10,Login,8,True,51
U0293,2025-02-10,Task_Fallito,0,False,51
U0294,2025-02-10,Login,11,True,120
U0294,2025-02-10,Task_Completato,83,True,120
U0295,2025-02-10,Login,12,True,98
U0295,2025-02-10,Task_Fallito,0,False,98
U0296,2025-02-10,Login,13,True,120
U0296,2025-02-10,Task_Fallito,0,False,120
U0300,2025-02-10,Login,10,True,120
U0300,2025-02-10,Task_Completato,143,True,120
U0301,2025-02-10,Login,13,True,120
U0301,2025-02-10,Task_Fallito,0,False,120
U0302,2025-02-10,Login,14,True,120
U0302,2025-02-10,Task_Fallito,0,False,120
U0303,2025-02-10,Login,9,True,118
U0303,2025-02-10,Task_Completato,125,True,118
U0304,2025-02-10,Login,9,True,120
U0304,2025-02-10,Task_Completato,128,True,120
U0305,2025-02-10,Login,11,True,120
U0305,2025-02-10,Task_Fallito,0,False,120
U0307,2025-02-10,Login,12,True,120
U0307,2025-02-10,Task_Fallito,0,False,120
U0308,2025-02-10,Login,7,True,120
U0308,2025-02-10,Task_Completato,74,True,120
U0310,2025-02-10,Login,12,True,120
U0310,2025-02-10,Task_Fallito,0,False,120
U0314,2025-02-10,Login,14,True,51
U0314,2025-02-10,Task_Completato,71,True,51
U0316,2025-02-10,Login,12,True,77
U0316,2025-02-10,Task_Fallito,0,False,77
U0318,2025-02-10,Login,11,True,120
U0318,2025-02-10,Task_Fallito,0,False,120
U0319,2025-02-10,Login,6,True,120
U0319,2025-02-10,Task_Completato,118,True,120
U0320,2025-02-10,Login,7,True,120
U0320,2025-02-10,Task_Completato,89,True,120
U0324,2025-02-10,Login,13,True,120
U0324,2025-02-10,Task_Fallito,0,False,120
U0328,2025-02-10,Login,13,True,120
U0328,2025-02-10,Task_Fallito,0,False,120
U0330,2025-02-10,Login,5,True,120
U0330,2025-02-10,Task_Completato,113,True,120
U0331,2025-02-10,Login,9,True,120
U0331,2025-02-10,Task_Completato,80,True,120
U0333,2025-02-10,Login,11,True,120
U0333,2025-02-10,Task_Fallito,0,False,120
U0334,2025-02-10,Login,14,True,118
U0334,2025-02-10,Task_Completato,135,True,118
U0335,2025-02-10,Login,7,True,120
U0335,2025-02-10,Task_Completato,121,True,120
U0336,2025-02-10,Login,8,True,120
U0336,2025-02-10,Task_Completato,119,True,120
U0336,2025-02-10,Riscatto_Premio,-403,True,120
U0338,2025-02-10,Login,14,True,82
U0338,2025-02-10,Task_Fallito,0,False,82
U0339,2025-02-10,Login,8,True,114
U0339,2025-02-10,Task_Fallito,0,False,114
U0340,2025-02-10,Login,11,True,120
U0340,2025-02-10,Task_Completato,87,True,120
U0343,2025-02-10,Login,14,True,88
U0343,2025-02-10,Task_Completato,74,True,88
U0348,2025-02-10,Login,10,True,120
U0348,2025-02-10,Task_Completato,128,True,120
U0349,2025-02-10,Login,8,True,120
U0349,2025-02-10,Task_Completato,144,True,120
U0350,2025-02-10,Login,6,True,120
U0350,2025-02-10,Task_Completato,50,True,120
U0351,2025-02-10,Login,11,True,120
U0351,2025-02-10,Task_Completato,56,True,120
U0351,2025-02-10,Riscatto_Premio,-450,True,120
U0353,2025-02-10,Login,12,True,106
U0353,2025-02-10,Task_Completato,102,True,106
U0355,2025-02-10,Login,10,True,120
U0355,2025-02-10,Task_Completato,114,True,120
U0357,2025-02-10,Login,12,True,120
U0357,2025-02-10,Task_Completato,102,True,120
U0357,2025-02-10,Riscatto_Premio,-454,True,120
U0358,2025-02-10,Login,11,True,107
U0358,2025-02-10,Task_Fallito,0,False,107
U0359,2025-02-10,Login,9,True,53
U0359,2025-02-10,Task_Fallito,0,False,53
U0361,2025-02-10,Login,13,True,93
U0361,2025-02-10,Task_Fallito,0,False,93
U0365,2025-02-10,Login,11,True,49
U0365,2025-02-10,Task_Completato,54,True,49
U0366,2025-02-10,Login,5,True,48
U0366,2025-02-10,Task_Completato,125,True,48
U0367,2025-02-10,Login,12,True,47
U0367,2025-02-10,Task_Fallito,0,False,47
U0369,2025-02-10,Login,9,True,120
U0369,2025-02-10,Task_Completato,144,True,120
U0370,2025-02-10,Login,9,True,120
U0370,2025-02-10,Task_Completato,91,True,120
U0375,2025-02-10,Login,13,True,120
U0375,2025-02-10,Task_Completato,129,True,120
U0376,2025-02-10,Login,14,True,103
U0376,2025-02-10,Task_Fallito,0,False,103
U0377,2025-02-10,Login,7,True,50
U0377,2025-02-10,Task_Fallito,0,False,50
U0378,2025-02-10,Login,7,True,120
U0378,2025-02-10,Task_Fallito,0,False,120
U0380,2025-02-10,Login,14,True,120
U0380,2025-02-10,Task_Completato,100,True,120
U0381,2025-02-10,Login,13,True,120
U0381,2025-02-10,Task_Fallito,0,False,120
U0384,2025-02-10,Login,11,True,47
U0384,2025-02-10,Task_Fallito,0,False,47
U0387,2025-02-10,Login,9,True,120
U0387,2025-02-10,Task_Completato,88,True,120
U0393,2025-02-10,Login,8,True,88
U0393,2025-02-10,Task_Completato,124,True,88
U0395,2025-02-10,Login,14,True,120
U0395,2025-02-10,Task_Completato,98,True,120
U0398,2025-02-10,Login,7,True,111
U0398,2025-02-10,Task_Fallito,0,False,111
U0399,2025-02-10,Login,7,True,73
U0399,2025-02-10,Task_Fallito,0,False,73
U0400,2025-02-10,Login,7,True,47
U0400,2025-02-10,Task_Fallito,0,False,47
U0401,2025-02-10,Login,14,True,120
U0401,2025-02-10,Task_Completato,54,True,120
U0403,2025-02-10,Login,8,True,120
U0403,2025-02-10,Task_Fallito,0,False,120
U0407,2025-02-10,Login,14,True,120
U0407,2025-02-10,Task_Completato,54,True,120
U0408,2025-02-10,Login,10,True,120
U0408,2025-02-10,Task_Completato,93,True,120
U0410,2025-02-10,Login,8,True,104
U0410,2025-02-10,Task_Completato,61,True,104
U0414,2025-02-10,Login,7,True,120
U0414,2025-02-10,Task_Completato,85,True,120
U0415,2025-02-10,Login,10,True,96
U0415,2025-02-10,Task_Completato,107,True,96
U0417,2025-02-10,Login,8,True,120
U0417,2025-02-10,Task_Fallito,0,False,120
U0418,2025-02-10,Login,9,True,120
U0418,2025-02-10,Task_Completato,113,True,120
U0419,2025-02-10,Login,7,True,98
U0419,2025-02-10,Task_Completato,78,True,98
U0421,2025-02-10,Login,7,True,60
U0421,2025-02-10,Task_Fallito,0,False,60
U0423,2025-02-10,Login,12,True,120
U0423,2025-02-10,Task_Completato,72,True,120
U0424,2025-02-10,Login,5,True,119
U0424,2025-02-10,Task_Fallito,0,False,119
U0425,2025-02-10,Login,5,True,120
U0425,2025-02-10,Task_Completato,114,True,120
U0426,2025-02-10,Login,9,True,120
U0426,2025-02-10,Task_Fallito,0,False,120
U0427,2025-02-10,Login,9,True,120
U0427,2025-02-10,Task_Completato,50,True,120
U0428,2025-02-10,Login,12,True,57
U0428,2025-02-10,Task_Fallito,0,False,57
U0430,2025-02-10,Login,6,True,120
U0430,2025-02-10,Task_Completato,58,True,120
U0433,2025-02-10,Login,14,True,120
U0433,2025-02-10,Task_Fallito,0,False,120
U0434,2025-02-10,Login,10,True,120
U0434,2025-02-10,Task_Completato,71,True,120
U0435,2025-02-10,Login,8,True,120
U0435,2025-02-10,Task_Completato,113,True,120
U0436,2025-02-10,Login,10,True,113
U0436,2025-02-10,Task_Fallito,0,False,113
U0437,2025-02-10,Login,14,True,120
U0437,2025-02-10,Task_Fallito,0,False,120
U0440,2025-02-10,Login,8,True,120
U0440,2025-02-10,Task_Fallito,0,False,120
U0441,2025-02-10,Login,5,True,120
U0441,2025-02-10,Task_Completato,91,True,120
U0443,2025-02-10,Login,5,True,120
U0443,2025-02-10,Task_Completato,130,True,120
U0448,2025-02-10,Login,14,True,82
U0448,2025-02-10,Task_Fallito,0,False,82
U0449,2025-02-10,Login,11,True,120
U0449,2025-02-10,Task_Completato,50,True,120
U0450,2025-02-10,Login,11,True,94
U0450,2025-02-10,Task_Fallito,0,False,94
U0452,2025-02-10,Login,12,True,84
U0452,2025-02-10,Task_Completato,92,True,84
U0453,2025-02-10,Login,6,True,113
U0453,2025-02-10,Task_Fallito,0,False,113
U0455,2025-02-10,Login,10,True,120
U0455,2025-02-10,Task_Fallito,0,False,120
U0456,2025-02-10,Login,9,True,120
U0456,2025-02-10,Task_Completato,79,True,120
U0457,2025-02-10,Login,10,True,120
U0457,2025-02-10,Task_Fallito,0,False,120
U0459,2025-02-10,Login,7,True,120
U0459,2025-02-10,Task_Completato,105,True,120
U0461,2025-02-10,Login,11,True,120
U0461,2025-02-10,Task_Fallito,0,False,120
U0463,2025-02-10,Login,5,True,120
U0463,2025-02-10,Task_Fallito,0,False,120
U0466,2025-02-10,Login,8,True,66
U0466,2025-02-10,Task_Fallito,0,False,66
U0467,2025-02-10,Login,12,True,120
U0467,2025-02-10,Task_Completato,99,True,120
U0471,2025-02-10,Login,6,True,84
U0471,2025-02-10,Task_Completato,136,True,84
U0473,2025-02-10,Login,9,True,120
U0473,2025-02-10,Task_Fallito,0,False,120
U0475,2025-02-10,Login,10,True,93
U0475,2025-02-10,Task_Completato,124,True,93
U0478,2025-02-10,Login,14,True,120
U0478,2025-02-10,Task_Fallito,0,False,120
U0480,2025-02-10,Login,11,True,95
U0480,2025-02-10,Task_Completato,54,True,95
U0484,2025-02-10,Login,7,True,120
U0484,2025-02-10,Task_Completato,55,True,120
U0485,2025-02-10,Login,6,True,95
U0485,2025-02-10,Task_Fallito,0,False,95
U0495,2025-02-10,Login,8,True,120
U0495,2025-02-10,Task_Completato,98,True,120
U0496,2025-02-10,Login,6,True,110
U0496,2025-02-10,Task_Completato,141,True,110
U0498,2025-02-10,Login,7,True,120
U0498,2025-02-10,Task_Completato,71,True,120
U0499,2025-02-10,Login,13,True,62
U0499,2025-02-10,Task_Fallito,0,False,62
U0501,2025-02-10,Login,5,True,120
U0501,2025-02-10,Task_Fallito,0,False,120
U0502,2025-02-10,Login,7,True,89
U0502,2025-02-10,Task_Fallito,0,False,89
U0503,2025-02-10,Login,5,True,120
U0503,2025-02-10,Task_Fallito,0,False,120
U0506,2025-02-10,Login,6,True,120
U0506,2025-02-10,Task_Completato,80,True,120
U0510,2025-02-10,Login,12,True,92
U0510,2025-02-10,Task_Completato,140,True,92
U0515,2025-02-10,Login,12,True,120
U0515,2025-02-10,Task_Completato,137,True,120
U0517,2025-02-10,Login,5,True,57
U0517,2025-02-10,Task_Fallito,0,False,57
U0519,2025-02-10,Login,13,True,46
U0519,2025-02-10,Task_Completato,90,True,46
U0521,2025-02-10,Login,13,True,105
U0521,2025-02-10,Task_Completato,137,True,105
U0522,2025-02-10,Login,5,True,120
U0522,2025-02-10,Task_Completato,55,True,120
U0528,2025-02-10,Login,11,True,119
